id_estudiante,edad,grado,promedio_matematica,promedio_comunicacion,promedio_ciencias,promedio_general,num_cursos_desaprobados,porcentaje_asistencia,num_tardanzas,num_inasistencias_injustificadas,tendencia_notas,participacion_clase,entrega_tareas,repitio_grado,horas_estudio_semanal,target
3980,17.0,5,5.69,6.93,11.49,7.87,5,56.8,11,11,Empeorando,Baja,33.3,1,5.6,Suspendido
2031,16.0,4,11.9,13.25,11.75,12.9,2,89.9,6,6,Mejorando,Media,94.6,1,7.9,Necesita_reforzamiento
1242,15.0,4,6.58,10.03,12.15,10.41,1,65.1,6,7,Empeorando,Baja,52.0,0,10.5,Necesita_reforzamiento
1609,14.0,3,9.09,11.51,6.67,9.06,3,74.1,3,3,Estable,Baja,76.2,0,,Necesita_reforzamiento
3866,16.0,4,16.4,17.95,19.68,18.31,0,76.2,3,0,Mejorando,Alta,100.0,0,8.4,Continua_estudiando
2418,15.0,4,10.72,12.87,9.21,10.92,0,82.5,7,4,Mejorando,Media,76.5,0,4.6,Necesita_reforzamiento
1423,14.0,2,19.91,17.1,13.63,16.56,0,91.7,1,0,Estable,Alta,,0,7.6,Continua_estudiando
2544,14.0,3,15.89,17.19,13.42,14.89,1,84.7,3,1,Mejorando,Media,85.4,0,16.4,Continua_estudiando
1089,14.0,2,14.17,14.31,14.92,15.97,2,94.9,3,7,,Media,,1,0.2,Continua_estudiando
2850,15.0,4,13.33,11.7,8.73,10.99,1,60.8,3,5,Empeorando,Alta,82.0,1,8.3,Necesita_reforzamiento
3625,15.0,3,12.65,6.86,14.43,11.27,4,66.9,8,5,Estable,Baja,53.8,0,,Necesita_reforzamiento
1161,14.0,3,18.32,16.14,15.52,16.12,0,98.5,3,0,Mejorando,Alta,86.5,0,4.1,Continua_estudiando
1866,15.0,3,6.51,2.57,6.76,5.82,4,54.5,8,5,Empeorando,Media,27.7,1,4.8,Suspendido
2539,15.0,4,8.13,8.5,10.81,8.73,6,80.3,8,9,Empeorando,Baja,62.4,0,7.6,Suspendido
2109,16.0,4,7.7,4.22,8.06,6.55,5,60.5,9,7,Empeorando,Baja,56.2,1,2.1,Suspendido
3481,17.0,5,7.47,6.96,7.61,7.18,3,74.2,2,7,Empeorando,Baja,33.0,0,5.9,Necesita_reforzamiento
2978,13.0,2,7.14,5.92,14.3,9.33,0,66.8,5,7,Estable,Media,59.4,0,9.5,Suspendido
1957,17.0,5,10.59,14.75,12.74,13.72,0,93.8,2,5,Mejorando,Media,57.0,1,7.2,Necesita_reforzamiento
3080,17.0,5,20.0,17.73,19.14,18.94,0,100.0,3,0,Mejorando,Alta,76.9,0,10.2,Continua_estudiando
3242,12.0,1,11.59,12.89,9.58,11.07,2,84.2,7,4,Estable,Media,66.8,0,2.8,Continua_estudiando
2515,16.0,4,3.85,8.26,9.6,7.9,3,,5,9,Empeorando,Baja,63.4,1,5.4,Suspendido
3279,17.0,5,5.14,6.78,5.4,5.4,4,,8,5,Estable,Media,40.7,0,1.8,Suspendido
2605,15.0,4,15.79,15.38,17.62,15.85,2,93.4,1,2,Estable,Media,86.2,0,13.3,Continua_estudiando
3846,16.0,4,5.4,7.64,11.39,8.03,4,64.0,6,12,Empeorando,Baja,,0,11.3,Necesita_reforzamiento
1582,14.0,3,9.35,11.15,14.46,11.24,4,79.7,2,4,Estable,Baja,37.2,0,5.3,Necesita_reforzamiento
3252,14.0,2,9.8,13.1,11.43,11.98,1,92.8,4,3,Empeorando,Baja,47.4,0,10.1,Necesita_reforzamiento
2851,13.0,1,16.35,16.09,16.26,15.78,0,71.9,5,3,Mejorando,Alta,88.0,0,,Continua_estudiando
3236,14.0,3,5.63,6.98,4.86,7.28,5,53.2,9,6,Estable,Baja,44.1,0,5.4,Suspendido
3170,14.0,3,13.11,5.14,7.08,8.41,4,54.4,4,15,Empeorando,Media,58.5,0,8.1,Necesita_reforzamiento
2683,13.0,1,5.81,6.93,12.73,7.94,2,67.2,6,7,Empeorando,Media,48.9,1,3.8,Necesita_reforzamiento
3755,12.0,1,6.2,4.45,5.55,5.08,7,48.7,11,11,Empeorando,Baja,38.2,0,3.3,Suspendido
1953,13.0,1,14.82,14.12,15.5,14.48,1,84.2,2,2,Estable,Alta,90.1,0,,Continua_estudiando
3832,16.0,5,12.02,12.17,10.25,11.58,1,87.8,6,6,Estable,Alta,44.9,0,4.5,Necesita_reforzamiento
3541,13.0,1,7.95,13.28,14.83,11.48,2,76.6,8,5,Mejorando,Media,,0,4.8,Necesita_reforzamiento
3501,12.0,1,10.9,13.05,8.65,11.43,2,91.3,4,10,Mejorando,Baja,98.2,0,9.3,Continua_estudiando
1972,13.0,2,17.05,18.01,20.0,18.71,0,97.8,1,0,Mejorando,Alta,88.2,0,9.9,Continua_estudiando
2142,12.0,1,9.65,13.92,12.54,12.45,1,78.5,6,5,Estable,Alta,82.3,0,7.8,Necesita_reforzamiento
3003,15.0,3,10.67,9.71,7.64,10.07,0,72.1,12,8,Empeorando,Baja,73.5,0,8.7,Suspendido
3295,15.0,4,15.77,15.56,16.97,16.04,1,81.7,2,2,Mejorando,Alta,77.1,0,15.3,Continua_estudiando
2798,14.0,3,9.77,16.11,20.0,14.95,1,95.0,0,4,Mejorando,Media,85.4,0,6.4,Continua_estudiando
1190,17.0,5,13.2,14.52,16.03,14.97,2,91.5,2,2,Mejorando,Media,89.0,0,10.1,Continua_estudiando
1280,12.0,1,8.02,9.15,6.44,8.23,1,69.1,5,10,Empeorando,Baja,24.0,0,3.3,Suspendido
2051,17.0,5,9.75,12.9,15.66,13.39,0,71.2,3,1,Mejorando,Baja,59.8,0,18.3,Necesita_reforzamiento
3881,12.0,1,10.15,19.71,14.29,15.44,5,79.0,1,3,Mejorando,Baja,60.7,0,8.9,Continua_estudiando
1836,13.0,1,13.25,11.49,6.29,10.92,5,66.0,3,10,Empeorando,Baja,,0,5.9,Necesita_reforzamiento
3583,17.0,5,11.34,19.85,16.39,16.38,0,87.8,1,0,Mejorando,Alta,77.3,0,13.7,Continua_estudiando
1768,16.0,4,15.7,20.0,20.0,18.17,1,83.4,2,3,Mejorando,Media,84.1,0,7.1,Continua_estudiando
2241,16.0,4,9.55,9.61,10.39,8.56,2,80.5,6,8,Empeorando,Media,50.1,0,6.2,Suspendido
3118,13.0,2,12.44,11.3,19.34,14.19,4,83.4,2,2,Mejorando,Alta,,0,6.6,Continua_estudiando
3158,16.0,5,19.86,14.82,17.46,17.15,2,86.8,5,4,Mejorando,Alta,87.2,1,4.6,Continua_estudiando
2139,13.0,1,17.96,18.1,16.59,17.71,0,83.7,2,2,Mejorando,Alta,99.7,0,9.3,Continua_estudiando
2667,16.0,4,10.31,5.79,5.4,7.65,5,62.9,7,12,Empeorando,Baja,37.2,0,5.6,Suspendido
2601,16.0,5,12.24,9.05,8.03,10.17,6,63.0,4,9,Mejorando,Baja,43.5,1,8.4,Suspendido
2191,14.0,2,8.68,11.32,5.57,8.83,2,69.2,4,6,Estable,Media,61.9,1,5.1,Necesita_reforzamiento
3255,15.0,3,5.55,4.5,6.34,5.57,3,64.6,12,13,Empeorando,Media,67.6,0,,Suspendido
2161,12.0,1,17.0,15.27,20.0,17.57,0,96.7,0,2,Mejorando,Alta,95.5,0,10.6,Continua_estudiando
2745,16.0,5,9.33,9.69,9.32,9.49,2,79.5,11,9,Empeorando,Media,53.4,0,2.4,Necesita_reforzamiento
3535,14.0,2,3.43,9.67,10.82,7.95,2,50.4,11,7,Empeorando,Baja,31.4,1,2.6,Suspendido
2383,14.0,2,8.07,11.16,8.54,8.82,0,64.6,3,7,Estable,Media,52.0,0,4.7,Necesita_reforzamiento
1543,15.0,3,10.5,4.97,4.95,6.79,0,59.3,9,8,Empeorando,Baja,33.0,1,3.6,Suspendido
1658,13.0,1,17.29,17.67,14.34,16.43,0,94.6,2,3,Estable,Media,91.7,1,6.2,Continua_estudiando
3828,12.0,1,15.9,15.96,10.95,14.26,6,62.5,8,6,Mejorando,Media,63.1,1,11.4,Continua_estudiando
3028,14.0,2,20.0,15.08,20.0,18.06,1,96.6,3,1,Mejorando,Alta,83.2,0,8.5,Continua_estudiando
1046,15.0,4,5.03,8.72,6.92,7.25,8,64.4,8,3,Estable,Baja,50.3,1,6.5,Suspendido
1749,13.0,1,13.59,12.6,8.68,12.01,4,68.1,4,4,Estable,Baja,,0,6.8,Necesita_reforzamiento
2875,13.0,2,8.32,7.34,13.26,10.36,3,71.2,7,9,Empeorando,Baja,39.0,0,9.3,Suspendido
2061,16.0,4,8.16,3.21,6.78,6.09,2,68.8,8,6,Empeorando,Baja,42.5,0,11.1,Suspendido
1337,12.0,1,16.3,20.0,12.97,17.1,0,100.0,0,0,Mejorando,Alta,100.0,0,8.9,Continua_estudiando
3605,15.0,3,16.84,19.4,13.74,16.48,0,95.0,2,0,Mejorando,Alta,100.0,0,11.8,Continua_estudiando
3466,13.0,1,10.56,16.33,13.86,13.98,0,78.0,4,2,Estable,Alta,66.4,0,4.5,Necesita_reforzamiento
3166,13.0,1,18.76,16.43,16.92,18.05,0,100.0,2,1,Mejorando,Media,80.1,0,3.5,Continua_estudiando
2975,12.0,1,16.19,20.0,13.31,16.35,0,100.0,1,2,Mejorando,Alta,84.2,0,8.4,Continua_estudiando
1468,15.0,4,5.9,8.45,,6.85,5,67.7,7,5,Empeorando,Media,31.6,0,0.0,Suspendido
3210,13.0,2,8.77,15.64,15.4,12.91,0,84.0,2,3,Estable,Alta,100.0,0,9.6,Continua_estudiando
3675,13.0,1,15.78,12.61,9.84,12.79,3,89.2,9,5,,Alta,59.3,0,10.0,Necesita_reforzamiento
2208,14.0,3,7.29,14.86,14.98,12.21,7,77.8,3,7,Empeorando,Media,82.4,0,8.9,Necesita_reforzamiento
1061,14.0,2,7.09,6.75,2.76,5.13,7,65.0,9,14,Estable,Baja,32.9,1,6.3,Necesita_reforzamiento
2813,15.0,3,13.35,11.2,15.37,14.2,3,71.9,6,4,Empeorando,Media,64.9,0,3.5,Necesita_reforzamiento
1307,14.0,3,18.18,17.66,19.55,17.78,0,82.3,1,1,Mejorando,Alta,100.0,0,14.8,Continua_estudiando
1784,16.0,4,11.38,10.33,7.29,10.71,1,74.5,7,8,Estable,Media,55.6,0,6.7,Necesita_reforzamiento
3161,13.0,2,14.96,17.6,5.44,13.23,0,50.5,6,10,Estable,Media,60.2,0,9.4,Necesita_reforzamiento
1289,14.0,3,12.42,6.6,9.15,8.6,2,84.4,5,9,Empeorando,Media,71.2,0,0.0,Necesita_reforzamiento
2759,13.0,1,3.61,9.4,5.33,6.46,1,63.6,12,8,Empeorando,Media,24.3,1,3.4,Suspendido
1622,13.0,2,7.34,6.58,4.71,5.62,2,77.2,5,7,Empeorando,Baja,45.1,0,8.5,Necesita_reforzamiento
3198,13.0,2,13.84,10.84,7.19,10.76,2,81.0,3,4,,Media,86.6,1,4.7,Necesita_reforzamiento
1448,16.0,5,10.39,9.32,10.31,9.46,2,86.6,2,7,Empeorando,Alta,59.0,0,7.9,Necesita_reforzamiento
3424,13.0,1,13.93,17.85,14.76,15.37,0,92.4,2,0,Estable,Media,100.0,0,12.7,Continua_estudiando
1010,12.0,1,8.77,15.21,9.8,10.31,3,67.9,3,3,Empeorando,Baja,66.9,1,8.4,Necesita_reforzamiento
2105,13.0,2,18.78,15.37,12.9,13.89,0,78.2,1,1,Mejorando,Alta,69.6,0,,Continua_estudiando
2153,16.0,4,12.72,15.84,14.44,15.02,0,93.0,4,2,Estable,Alta,81.4,0,14.1,Continua_estudiando
1129,15.0,4,15.26,14.19,13.84,13.84,0,82.5,6,2,Mejorando,Alta,79.1,0,5.1,Continua_estudiando
2402,13.0,2,15.67,15.93,17.55,16.1,2,84.7,3,0,Mejorando,Media,82.8,1,10.8,Continua_estudiando
1737,17.0,5,17.44,16.74,17.44,17.22,1,81.0,3,2,Mejorando,Alta,98.1,0,13.1,Continua_estudiando
3339,16.0,4,9.56,5.72,,9.02,1,75.6,6,8,Empeorando,Baja,43.6,1,8.6,Necesita_reforzamiento
3910,12.0,1,8.58,14.17,6.67,9.58,1,92.3,6,4,Estable,Media,79.7,0,3.2,Necesita_reforzamiento
2468,16.0,4,17.78,19.65,20.0,19.37,0,88.0,5,4,Mejorando,Alta,73.6,0,14.8,Continua_estudiando
3522,16.0,4,10.69,10.6,6.48,8.24,3,71.1,5,4,Mejorando,Baja,55.5,0,15.6,Necesita_reforzamiento
2879,16.0,5,11.25,16.73,8.87,12.03,3,85.5,5,2,Estable,Media,,0,8.4,Necesita_reforzamiento
3285,16.0,5,11.17,14.15,12.17,12.25,2,91.2,2,6,Estable,Baja,74.2,0,5.4,Continua_estudiando
3347,17.0,5,11.46,2.62,5.5,5.76,4,64.1,6,13,Empeorando,Baja,50.0,0,2.8,Suspendido
2438,16.0,4,12.71,16.07,13.44,14.35,0,78.8,3,3,Estable,Media,88.4,0,5.1,Necesita_reforzamiento
1645,13.0,1,11.84,15.35,10.24,12.93,1,,8,6,Estable,Media,59.1,0,6.2,Necesita_reforzamiento
3717,17.0,5,7.2,12.02,12.9,10.54,1,95.7,5,3,Mejorando,Alta,53.1,1,5.1,Necesita_reforzamiento
2130,12.0,1,13.02,11.68,8.39,10.25,2,56.1,11,10,Estable,Baja,50.1,0,5.4,Suspendido
1835,14.0,3,9.27,13.16,10.59,11.21,3,77.5,7,6,Estable,Baja,72.2,0,6.5,Necesita_reforzamiento
1093,12.0,1,10.93,18.53,11.25,13.68,2,73.1,6,7,Empeorando,Baja,,1,8.7,Necesita_reforzamiento
3200,13.0,1,12.4,14.35,12.37,14.06,3,78.8,5,7,,Media,67.5,1,10.7,Necesita_reforzamiento
2421,12.0,1,17.25,14.25,16.18,16.04,2,91.7,7,2,Mejorando,Media,84.9,0,8.4,Necesita_reforzamiento
2871,16.0,5,14.22,10.72,16.22,13.36,2,84.0,2,3,Estable,Media,93.3,0,4.4,Continua_estudiando
2502,13.0,1,5.69,6.24,7.38,6.18,6,69.9,7,13,Estable,Baja,,1,1.0,Suspendido
3845,14.0,3,15.08,15.68,19.31,16.83,2,94.0,1,2,Estable,Media,92.4,0,6.5,Continua_estudiando
2428,16.0,5,14.31,17.66,13.77,15.74,1,80.5,5,4,Estable,Alta,74.6,0,13.3,Continua_estudiando
1826,13.0,1,17.49,14.63,15.55,15.81,0,75.9,7,1,Mejorando,Alta,,0,4.0,Continua_estudiando
1037,12.0,1,12.09,20.0,18.44,16.43,1,86.0,2,1,Mejorando,Media,76.8,0,12.3,Continua_estudiando
3542,14.0,2,8.26,12.64,7.56,8.64,1,79.4,6,5,Mejorando,Baja,58.2,0,4.9,Necesita_reforzamiento
3645,16.0,4,17.22,16.3,,17.14,2,89.2,2,3,Mejorando,Media,95.8,0,8.5,Continua_estudiando
1312,14.0,3,13.5,7.48,9.96,9.59,5,75.9,7,2,Estable,Baja,,0,2.0,Necesita_reforzamiento
2725,15.0,4,6.85,11.36,8.54,9.14,2,64.8,4,4,Empeorando,Media,,0,9.4,Necesita_reforzamiento
3025,13.0,1,14.27,14.47,17.58,15.65,1,100.0,3,0,Mejorando,Media,100.0,0,8.8,Necesita_reforzamiento
1651,14.0,2,13.1,10.96,11.17,11.21,4,76.0,3,11,,Alta,74.1,0,8.4,Necesita_reforzamiento
3785,17.0,5,13.32,17.72,15.75,14.7,1,96.4,2,1,Estable,Media,100.0,0,9.8,Continua_estudiando
1763,12.0,1,20.0,19.17,18.82,20.0,0,100.0,1,1,Mejorando,Alta,85.8,0,11.6,Continua_estudiando
2959,13.0,1,11.74,4.49,10.14,7.72,7,69.4,11,6,Empeorando,Baja,66.0,0,5.2,Suspendido
2712,15.0,4,16.98,16.55,13.11,16.23,0,87.4,0,2,Estable,Alta,89.3,0,11.4,Continua_estudiando
1751,13.0,1,17.96,20.0,14.13,18.02,0,100.0,5,3,Estable,Media,88.7,0,11.0,Continua_estudiando
2046,12.0,1,12.52,13.64,15.99,13.92,0,78.8,4,5,Mejorando,Media,62.8,0,8.2,Continua_estudiando
1299,16.0,4,12.83,5.92,7.42,8.84,2,59.2,9,10,Estable,Baja,41.6,0,8.0,Necesita_reforzamiento
2998,16.0,4,17.34,16.6,15.48,17.72,1,80.2,5,3,Mejorando,Media,79.1,0,,Continua_estudiando
1523,14.0,3,18.09,20.0,17.14,18.74,0,93.7,1,0,Mejorando,Alta,83.0,0,15.4,Continua_estudiando
1754,15.0,3,14.35,12.7,14.77,13.22,2,84.0,6,4,Estable,Baja,65.7,0,2.4,Necesita_reforzamiento
1711,14.0,3,10.57,12.91,4.91,9.48,0,84.4,11,6,Empeorando,Baja,73.9,0,3.1,Suspendido
2120,13.0,2,9.37,3.61,6.27,6.1,5,58.4,12,13,Empeorando,Baja,56.8,1,8.3,Suspendido
2172,17.0,5,10.27,9.99,14.25,10.87,1,61.3,2,5,Estable,Baja,60.9,0,3.6,Necesita_reforzamiento
2490,15.0,4,13.4,11.56,10.98,12.71,0,82.9,5,1,Mejorando,Baja,71.5,0,5.1,Necesita_reforzamiento
3351,14.0,3,18.35,13.15,12.02,14.24,5,76.8,7,1,Mejorando,Alta,75.7,0,5.3,Continua_estudiando
2842,15.0,4,10.14,12.68,13.07,11.3,1,77.9,2,4,,Baja,75.4,0,7.2,Necesita_reforzamiento
3448,15.0,4,9.64,8.7,12.68,9.85,1,61.6,7,6,Empeorando,Baja,,0,7.2,Necesita_reforzamiento
2888,14.0,3,13.33,19.57,17.6,17.48,0,91.4,3,2,Mejorando,Media,85.2,0,7.6,Continua_estudiando
2865,13.0,2,4.63,10.09,12.36,8.79,7,74.9,10,5,Empeorando,Baja,62.6,0,3.1,Necesita_reforzamiento
2527,16.0,5,16.61,14.31,17.22,15.87,0,81.2,3,1,Mejorando,Alta,71.8,0,10.2,Continua_estudiando
3954,14.0,2,8.21,5.73,8.52,7.55,3,59.9,8,11,Empeorando,Media,34.5,1,8.3,Suspendido
3111,14.0,3,17.66,15.36,15.25,16.58,0,84.9,4,1,Estable,Alta,93.6,1,6.1,Necesita_reforzamiento
2091,14.0,2,19.59,20.0,19.56,19.94,0,91.1,3,0,Estable,Alta,100.0,0,8.9,Continua_estudiando
3804,14.0,2,9.81,10.98,12.23,10.55,0,73.5,9,5,Estable,Baja,73.0,0,10.7,Necesita_reforzamiento
3608,13.0,2,14.94,16.23,15.44,16.75,0,88.1,6,2,Mejorando,Media,63.3,0,10.6,Continua_estudiando
1223,12.0,1,8.54,9.63,10.89,9.97,3,67.7,4,5,Mejorando,Alta,,0,11.5,Necesita_reforzamiento
1394,14.0,3,8.54,9.42,9.92,9.96,3,70.6,6,3,,Media,69.5,0,5.9,Necesita_reforzamiento
1519,16.0,5,16.58,13.25,17.34,16.01,0,87.1,5,5,Estable,Media,87.9,0,14.8,Continua_estudiando
1775,16.0,4,14.55,13.87,12.98,12.77,2,69.9,3,3,Mejorando,Alta,86.7,0,7.0,Continua_estudiando
1051,15.0,4,16.56,14.11,13.99,15.18,1,82.3,5,1,Mejorando,Alta,91.0,0,6.7,Continua_estudiando
2317,15.0,3,11.44,6.99,8.08,8.86,0,66.4,8,9,Empeorando,Media,79.2,0,6.5,Necesita_reforzamiento
1244,13.0,1,9.55,15.04,12.87,13.07,4,70.4,4,10,Empeorando,Baja,61.1,0,,Necesita_reforzamiento
1420,15.0,3,6.71,7.26,5.45,6.99,4,63.8,5,9,Empeorando,Baja,47.6,1,3.6,Suspendido
2950,17.0,5,6.3,6.63,6.73,6.24,4,59.0,5,8,Empeorando,Baja,55.2,0,7.1,Suspendido
3183,15.0,4,9.52,1.77,7.18,6.66,3,51.5,8,11,Estable,Baja,50.7,0,5.7,Suspendido
3400,15.0,4,12.92,9.46,13.84,11.91,1,63.1,9,4,Estable,Alta,45.9,0,9.6,Necesita_reforzamiento
1371,15.0,3,11.68,11.67,13.97,11.84,5,72.7,9,9,Empeorando,Baja,52.6,0,5.0,Necesita_reforzamiento
1598,14.0,2,12.94,15.3,9.68,12.79,2,59.0,2,4,Empeorando,Media,25.2,0,,Necesita_reforzamiento
1734,17.0,5,11.31,20.0,14.74,15.73,1,89.5,1,0,Estable,Media,88.9,0,11.0,Continua_estudiando
1015,16.0,4,9.39,10.14,10.5,10.76,3,64.6,2,6,Mejorando,Media,55.1,1,7.6,Necesita_reforzamiento
2098,13.0,1,12.69,6.15,10.25,10.74,5,75.3,3,9,Empeorando,Baja,57.1,1,,Suspendido
3269,15.0,3,11.39,13.05,11.03,12.45,1,72.8,8,4,Estable,Media,62.8,0,,Necesita_reforzamiento
3355,13.0,2,11.97,8.78,9.95,10.63,1,71.7,10,2,Estable,Alta,59.3,0,3.8,Necesita_reforzamiento
3257,16.0,5,8.91,10.46,10.3,9.21,4,62.4,6,4,Empeorando,Baja,60.7,0,10.8,Suspendido
1437,16.0,4,16.34,14.3,16.57,14.95,0,80.8,2,3,Estable,Alta,99.5,0,9.3,Continua_estudiando
1445,15.0,4,16.29,19.16,19.67,18.32,1,96.4,2,0,Mejorando,Alta,81.5,0,14.3,Continua_estudiando
3401,13.0,1,4.1,5.21,10.47,6.59,5,77.5,5,8,Empeorando,Baja,32.3,1,8.1,Necesita_reforzamiento
2797,13.0,2,14.38,16.62,8.83,12.72,1,68.3,2,3,Mejorando,Alta,95.1,0,13.2,Necesita_reforzamiento
1624,12.0,1,8.86,11.61,10.42,10.43,3,56.8,8,8,Empeorando,Baja,68.4,1,5.8,Necesita_reforzamiento
1487,16.0,4,8.23,6.01,8.46,7.14,4,75.2,8,4,Estable,Baja,60.3,0,8.4,Necesita_reforzamiento
2717,16.0,4,14.63,13.26,13.66,15.02,1,84.7,4,1,Estable,Alta,,0,11.1,Continua_estudiando
2897,14.0,3,15.7,14.13,19.37,15.98,3,93.8,4,4,Mejorando,Media,83.4,0,6.0,Necesita_reforzamiento
3318,16.0,4,10.83,12.43,11.42,11.64,3,72.5,4,11,Estable,Media,63.5,0,2.3,Necesita_reforzamiento
2551,16.0,5,10.89,12.55,13.92,12.7,1,81.5,3,2,Mejorando,Alta,80.1,0,6.4,Continua_estudiando
1664,14.0,2,12.97,19.02,15.91,16.06,0,83.9,1,1,Mejorando,Alta,100.0,0,17.6,Continua_estudiando
1879,13.0,1,7.25,11.12,15.82,11.6,2,84.0,7,2,Empeorando,Alta,66.4,0,4.2,Necesita_reforzamiento
1823,13.0,1,15.74,18.81,11.08,15.81,0,100.0,3,0,Estable,Alta,72.3,0,10.6,Continua_estudiando
1548,16.0,4,12.7,16.34,14.02,14.57,3,84.1,1,2,Estable,Media,85.9,0,13.0,Continua_estudiando
3812,17.0,5,7.23,7.22,6.75,6.28,4,65.1,4,14,Empeorando,Baja,62.2,1,6.3,Suspendido
1635,13.0,1,12.69,19.99,,17.96,0,100.0,0,1,Mejorando,Alta,91.7,0,11.3,Continua_estudiando
3513,15.0,3,14.97,20.0,20.0,18.5,0,92.6,2,2,Mejorando,Alta,83.6,0,11.0,Continua_estudiando
1233,17.0,5,6.07,9.58,6.08,6.73,5,70.1,9,7,Empeorando,Media,40.4,0,3.3,Suspendido
2549,14.0,2,15.34,15.43,15.67,15.77,0,87.0,4,1,,Alta,82.3,0,5.4,Continua_estudiando
2222,16.0,5,16.66,18.87,18.85,18.73,1,92.4,1,0,,Alta,85.8,0,13.6,Continua_estudiando
2545,14.0,3,10.99,14.74,17.88,15.03,0,86.0,6,4,,Alta,93.4,1,3.3,Necesita_reforzamiento
1553,12.0,1,15.43,13.56,12.86,14.26,0,89.9,6,2,Empeorando,Media,64.3,0,4.6,Continua_estudiando
3460,15.0,3,16.07,16.49,15.7,15.75,3,94.0,2,2,Mejorando,Media,89.4,1,5.8,Necesita_reforzamiento
1860,13.0,1,7.68,16.75,9.1,11.49,1,88.0,4,3,Estable,Alta,63.3,0,15.2,Necesita_reforzamiento
3175,14.0,3,13.64,15.05,17.03,15.12,0,89.4,3,1,Estable,Alta,88.9,0,14.8,Continua_estudiando
2811,13.0,1,15.99,14.46,15.22,15.16,0,82.9,4,3,Mejorando,Alta,71.1,0,17.7,Continua_estudiando
3835,13.0,1,6.94,5.27,5.88,5.16,2,70.1,8,12,Empeorando,Baja,70.5,0,4.6,Necesita_reforzamiento
3239,14.0,2,17.23,13.32,19.43,16.26,0,80.3,3,2,Mejorando,Alta,86.4,0,11.1,Continua_estudiando
2381,13.0,1,11.03,11.52,10.08,11.47,0,78.6,6,4,Estable,Media,36.6,0,9.1,Necesita_reforzamiento
2928,16.0,5,14.43,16.1,12.05,13.74,1,82.8,3,2,Mejorando,Baja,91.8,0,14.3,Necesita_reforzamiento
1474,17.0,5,15.08,17.56,11.61,14.97,0,93.6,4,1,Mejorando,Baja,89.5,0,11.9,Continua_estudiando
2034,14.0,3,8.22,9.13,9.98,8.51,1,68.6,6,5,Empeorando,Baja,44.2,0,7.4,Suspendido
2523,13.0,2,6.41,8.35,0.12,5.25,4,64.2,7,11,Empeorando,Media,,1,2.3,Suspendido
2831,13.0,1,9.84,8.45,4.9,7.41,3,70.4,7,5,Estable,Baja,51.3,0,11.1,Necesita_reforzamiento
2011,17.0,5,7.53,8.0,8.56,8.26,1,82.2,7,10,Empeorando,Baja,60.1,0,5.1,Necesita_reforzamiento
2618,16.0,5,7.64,6.97,9.78,8.53,5,75.0,6,11,Estable,Baja,60.9,1,5.1,Necesita_reforzamiento
3615,13.0,2,16.1,17.19,9.82,13.77,2,86.9,6,1,Mejorando,Alta,71.2,0,6.4,Continua_estudiando
3251,13.0,2,7.31,4.63,6.8,6.0,5,61.8,6,6,Estable,Media,49.0,0,9.0,Necesita_reforzamiento
3613,16.0,4,8.7,8.0,6.93,8.07,3,60.6,2,9,Empeorando,Baja,50.4,0,10.1,Necesita_reforzamiento
3009,15.0,4,11.9,16.68,16.65,14.6,2,95.0,0,2,Estable,Media,83.7,1,,Continua_estudiando
3899,12.0,1,9.38,11.88,10.55,10.21,1,77.6,6,5,Estable,Media,72.4,0,6.8,Necesita_reforzamiento
3991,12.0,1,16.03,12.96,12.57,12.63,3,86.3,6,5,Estable,Media,66.8,0,,Necesita_reforzamiento
3458,15.0,3,17.14,11.47,12.86,12.7,1,79.5,4,2,Mejorando,Media,63.1,1,3.7,Continua_estudiando
3365,16.0,5,9.37,10.58,12.08,10.98,2,73.2,5,9,Estable,Media,56.5,0,4.1,Necesita_reforzamiento
1480,14.0,3,10.78,13.44,13.33,12.68,3,65.3,0,3,Empeorando,Alta,64.7,0,12.5,Necesita_reforzamiento
1364,12.0,1,13.75,12.92,15.23,14.15,3,87.0,2,0,Estable,Alta,85.2,0,3.8,Continua_estudiando
2388,13.0,2,19.41,18.08,17.44,18.74,0,87.1,2,0,Mejorando,Alta,100.0,0,7.1,Continua_estudiando
1112,16.0,4,15.76,17.12,13.28,15.56,3,91.2,0,4,Mejorando,Media,83.2,0,12.6,Continua_estudiando
3004,16.0,5,6.26,9.98,13.35,9.72,0,71.5,9,9,Estable,Media,58.7,0,3.3,Necesita_reforzamiento
2211,13.0,1,16.41,9.46,10.96,11.91,1,81.0,4,6,Empeorando,Baja,74.4,1,6.4,Necesita_reforzamiento
3931,15.0,4,13.72,4.63,10.14,9.08,1,68.8,5,4,Mejorando,Baja,74.0,0,10.3,Necesita_reforzamiento
2859,15.0,4,15.97,17.94,14.66,15.58,0,100.0,2,0,Mejorando,Media,64.3,0,12.0,Continua_estudiando
2792,14.0,2,19.98,10.48,14.32,15.5,2,81.2,0,4,Mejorando,Alta,76.8,0,13.1,Continua_estudiando
3432,14.0,2,8.89,6.73,11.97,9.16,4,78.5,2,7,Estable,Baja,43.4,0,11.2,Necesita_reforzamiento
1806,14.0,2,12.56,20.0,14.88,15.71,2,95.7,3,1,Estable,Alta,83.1,0,10.9,Continua_estudiando
